Ticker,Daily Return_mean,Daily Return_std,Cumulative Return_mean,30 Day MA_mean,30 Day STD_mean,30 Day EMA_mean,RSI_mean,Bollinger High_mean,Bollinger Low_mean,Volume_mean,Principal Component 1,Principal Component 2
DHR,0.000149946487933578,0.01486683793585204,-0.06699662939762455,216.25197177846687,6.615739078518948,216.4301855694764,49.73848423552453,229.48344993550478,203.02049362142898,3191505.488687783,0.5488654410737215,-1.1491262305928958
DIS,-0.000646346583972484,0.016414534676820764,0.02028466694824975,91.45452222522029,3.1098670826621486,91.3141986339421,46.26334449172398,97.67425639054458,85.23478805989599,12989542.081447965,-1.8242050749354806,-1.0731332632089903
DLR,0.0011770837866865633,0.019872712741545267,0.14328392337033335,109.95566107403279,4.4217342569653875,109.9539129326091,54.77457009425655,118.79912958796358,101.11219256010202,2455635.746606335,0.004757323052047081,1.375654812542201
DLTR,-5.103504003376758e-06,0.01944608091486526,-0.04092589856551287,135.65335261487314,6.0348610251544885,135.74179323940578,50.9126051091058,147.7230746651821,123.58363056456416,2279847.963800905,-0.3455033884568236,-0.7049676204517488
DOC,-0.0009367596319285479,0.01869677666945516,-0.18512761696432709,19.36100388709596,0.7704525914113699,19.36952087376111,44.778264872524396,20.901909069918702,17.82009870427322,4779502.714932127,-2.9812118712748985,-1.9260105953897133
DOV,0.00010657624089623962,0.013981238113794621,0.06850624085750627,141.3230003759692,3.9995847045446227,141.33234325433884,49.647287723647835,149.32216978505846,133.32383096687994,828752.4886877828,-0.28537875074309793,-0.39407764946315293
DOW,-9.835131596401517e-05,0.013786005725262444,0.06684456917703428,50.54838639974234,1.4365090523528594,50.51122703575228,49.92110047832273,53.42140450444806,47.67536829503662,4434826.69683258,-1.695773907046823,0.08571937497212621
DPZ,0.0009173469929336914,0.01884760391680863,0.04785333433163542,345.7703224239666,14.418949970666763,346.03994738071145,53.31645065011421,374.6082223653001,316.93242248263306,683552.0361990951,3.286204281179091,-0.7132785228521943
DRI,0.0006551886992340265,0.011255333528789432,0.1290154052529721,149.17322402424762,3.7746632521080272,149.2309291836911,53.00235985853394,156.72255052846367,141.62389752003156,1202325.3393665159,0.2090154615763976,0.6878664976789832
DTE,8.177013437200534e-05,0.012236801490557591,-0.07368034694774074,104.50940553138697,2.7374215595269797,104.65758040176247,50.37750309380984,109.98424865044095,99.03456241233302,1328263.8009049774,-0.9575262850949859,-0.4781738827759682
DUK,0.0001240925893513342,0.011586748136877368,-0.08339200410429927,89.2252814130366,2.0668341887065766,89.32772683843524,50.59324508176122,93.35894979044976,85.09161303562345,3139719.4570135744,-1.2342140425532457,-0.305507664935315
DVA,0.0012930643254285687,0.023474342402262382,0.24700785455644125,91.82037239132245,4.6665903828097735,91.95552187999337,54.91449547276158,101.15355315694198,82.48719162570289,876272.8506787331,0.02671484071366418,1.7626256564645444
DVN,-0.0010299295759853243,0.02143334836769808,-0.12731513838934416,48.26795224553679,2.1072882139473537,48.207800298096316,47.451651141915896,52.482528673431496,44.053375817642085,9207322.171945702,-2.492349477801448,-1.5267462648052745
DXCM,0.000533488652946767,0.025225780321458616,-0.021457448637954363,111.51038923882071,5.8989189657016405,111.86457913261128,52.93582403925258,123.308227170224,99.71255130741744,3413003.1674208143,-0.3964576298676785,0.05076009377569178
EA,0.0009536040410630522,0.011675590673630437,0.029784544049530487,124.11093555180017,3.886438176254924,124.22025005992994,55.791147147502095,131.88381190431002,116.33805919929031,2082267.8733031675,0.024538600234495517,1.1333506052018776
EBAY,-0.0002712796183163972,0.01687224362171202,0.04679770452933813,42.985622373209814,1.3326692901330566,42.93843407177236,48.79346531369633,45.65096095347593,40.32028379294371,5520379.63800905,-1.9762199102124987,-0.2537298063032813
ECL,0.0014586774133561735,0.01225512960557311,0.19764482223406965,170.76413297811425,4.748351740744849,170.93458650870187,56.524522989159024,180.26083645960395,161.26742949662454,1068761.9909502263,1.0503532582286161,1.8083517152435686
ED,0.00013277083423690253,0.011246844348710967,-0.019138638903783728,89.05821770025055,1.8974636213981269,89.1011220719712,49.85916035299358,92.8531449430468,85.2632904574543,1955625.7918552037,-1.1713238476658379,-0.23237351540801948
EFX,0.0008388839684538323,0.017227458514512097,0.03899686267596311,202.4565852813951,8.784824416007863,202.78189540036405,52.3976761037203,220.02623411341082,184.88693644937933,822751.1312217194,1.1075573763947097,-0.07110602054362432
EG,-0.000132370751083314,0.016410720514775698,0.12007633061439478,361.64800423784675,11.280435556196675,361.3271886905901,53.359651749830384,384.2088753502401,339.0871331254534,347039.8190045249,3.061259407272564,-1.1074543471148501
EIX,0.0005169803237458066,0.013819242100750298,0.08452029001854536,65.72144245475666,1.7089010297311409,65.73670746736421,52.142853643662434,69.13924451421894,62.30364039529437,1826821.7194570135,-1.0875184311186537,0.745135747098864
EL,-0.002075784381042333,0.026617191522691062,-0.28133451605658294,185.72800570987107,9.706904784549206,185.73606514791396,42.24833054277419,205.14181527896952,166.31419614077268,2347685.520361991,-0.8843209073179366,-4.57441080617901
ELV,-4.984124925491002e-05,0.015077171337181467,-0.0770190343809757,456.63698092039175,10.795624708456003,456.9943411330914,49.17923649530885,478.2282303373038,435.0457315034798,1158164.2533936652,3.6231032519694635,-2.6700340670389204
EMN,0.0003900128580299188,0.017241404513848615,0.012681004169281399,79.21935977274116,2.3852181081743367,79.26144824284287,51.10463434736403,83.98979598908983,74.4489235563925,914738.0090497738,-1.042511742082684,0.12334197469158222
EMR,0.0007100348600751467,0.013426255426927249,-0.05703915776535378,87.2786988708588,2.365728634385946,87.38171318169003,53.113214876597475,92.01015613963071,82.54724160208693,3004565.1583710406,-0.8907814849798185,0.5058121156771938
EOG,-8.215336495677027e-05,0.018396115835784346,-0.003196138503062753,116.7607521057129,4.358667429466512,116.65203244536897,49.969457905293744,125.47808696464593,108.04341724677987,3344682.805429864,-0.7588368223472522,-0.6059100713451526
EPAM,-0.0004811307173058106,0.026332719896406596,-0.22019349004611458,262.9676498712278,15.099769886469577,263.18690039096816,49.66624210855437,293.16718964416697,232.76811009828862,518410.407239819,1.440439094664777,-2.7698758224128137
EQIX,0.0005953325331404069,0.015252741215166902,0.14222605058336563,728.2925766704669,19.925541658115495,728.2166291366411,52.701084059152585,768.1436599866978,688.4414933542358,404466.9683257919,8.148573436748814,-2.5911603934586505
EQR,-6.5147795950176e-05,0.013341754911839348,0.06661964191165225,59.47651138823496,1.7963103427205946,59.471926065306995,50.41231855414788,63.06913207367615,55.88389070279377,1857958.371040724,-1.4360549098992197,0.08230360383977713
EQT,0.0013468223750646617,0.02252579323414626,0.20636112508500074,36.98585035545614,1.4888439020274973,36.94641887476255,52.89109770768378,39.96353815951114,34.00816255140114,5932838.009049774,-1.1840056490453712,1.8390112053400662
ES,-0.000896632034608732,0.015169147802377292,-0.1813673440920294,65.80192868964885,2.1256074010313055,65.89066843984972,45.222102755694564,70.05314349171145,61.550713887586234,2282013.122171946,-2.202447658039117,-2.0662430121694344
ESS,0.0005384008495236261,0.01555424705062147,0.07949340992893428,215.3425378376542,6.793169443198068,215.45683414116357,51.910254148986944,228.92887672405035,201.75619895125809,426201.8099547511,1.0628111394034543,-0.19419475745345552
ETN,0.0016842704058342567,0.016721754683787393,0.2772207257191149,191.80688448024193,6.991769265448883,191.96771534476113,59.26285153483751,205.7904230111397,177.82334594934417,2019703.6199095023,1.7481902665842204,2.3918105612770595
ETR,2.912876008956789e-05,0.012890692002015171,-0.05759447387792066,96.45501279874085,2.3736194977353597,96.52931880353391,49.74514648436262,101.20225179421158,91.70777380327013,1505257.4660633483,-1.1195418792180871,-0.5206030435378275
ETSY,-0.0018808302606117618,0.028862636187831605,-0.23753622658019743,90.2166089893646,5.846263055720116,90.13387769507527,44.82390873901738,101.90913510080483,78.52408287792437,3640381.4479638007,-2.0706148686971093,-3.3750108397104226
EVRG,-0.0004438658691876691,0.01309776892664181,-0.08363575043822227,54.307534127789204,1.3183161265683994,54.34597977483473,46.78933017100425,56.944166380926006,51.67090187465241,1754304.9773755656,-2.037087311959165,-1.1336893082819626
EW,6.74176879224048e-05,0.017075252105066517,0.06266062325069545,79.26644948783863,2.893476936052892,79.27985581823394,50.08388389174259,85.05340335994441,73.47949561573284,3592156.561085973,-1.1820291321627785,-0.047237433753015236
EXC,-0.0003644654129863938,0.01389879584690902,-0.04657580186400334,39.109668483129994,0.9066172474248971,39.10668863239341,49.5319951960253,40.92290297797979,37.2964339882802,6747355.2036199095,-2.1828571380847874,-0.37235904309698575
EXPD,0.0006892699059451509,0.013708054468889737,0.10519432905228526,113.71021533005198,3.028999606990212,113.75678147322813,53.86607098667652,119.7682145440324,107.65221611607156,1206802.7149321267,-0.23179172416141303,0.9127823497164014
EXPE,0.00175381983267193,0.026636586488612262,0.24326323992367027,106.78748566180154,6.146155780135449,106.86488167124647,52.5466221237145,119.07979722207241,94.49517410153064,2500911.7647058824,0.22005568029886227,1.5506479709524281
EXR,0.00033096177625020507,0.02031001365182826,-0.005275576008146767,136.0610694678121,5.477904634983366,136.23947842311145,48.54346155917461,147.01687873777882,125.10526019784538,1509203.6199095023,-0.37175680619906254,-0.7605066952302616
FANG,0.0006066738296226433,0.017806365284787233,0.13438156433770934,136.4086242215486,4.691729793259309,136.24584693793577,53.52234029368587,145.79208380806722,127.02516463502998,2031033.9366515838,0.11186577060519415,0.6846632133119339
FAST,0.0010892329333481957,0.011992347892895862,0.21350632737333877,54.17834283187199,1.2038625314524225,54.19610563494182,55.93594238086915,56.58606789477683,51.77061776896714,3195167.8733031675,-0.7580535319481388,2.2193753545895074
FCX,0.00034857069623135163,0.022334522975068778,0.028868190744617155,38.3830469163115,1.7829107965059772,38.36561277007155,49.24905988591344,41.948868509323454,34.817225323299546,11612517.194570135,-2.0485128911187274,0.20625729405855053
FDS,0.0005459270028399124,0.012747862568681418,0.0508358687885751,418.2394195372522,9.24689063876998,418.1491499561645,52.24503627578871,436.73320081479227,399.7456382597123,268592.76018099545,3.5996823672101486,-1.1802086995585501
FDX,0.0010413581213601778,0.01666781114624646,0.3814181804672699,234.30854446618264,7.4938250148325265,234.301534862576,54.68107957078046,249.29619449584771,219.32089443651762,2059915.8371040723,1.9528753911799663,1.376917770510467
FE,-0.0002144875882595454,0.012673449530892956,-0.07795731345702718,36.504803940325665,0.8488194193969248,36.527060280566154,49.167163694576544,38.202442779119515,34.80716510153181,3607560.633484163,-2.1276714639327925,-0.4585215482257946
FFIV,0.0009714070027651283,0.012612417691024334,0.051205057403547874,150.38836680738814,4.260737575620651,150.55486134607654,54.672780462915576,158.90984195862944,141.86689165614683,524864.7058823529,0.3712945967074641,0.8556134677314959
FI,0.0006738941954245242,0.012505477251704604,0.18624240391111993,118.48350515811512,3.5104767425160164,118.57175553561167,56.601939415450886,125.50445864314715,111.46255167308308,3122173.7556561087,0.06180392916368855,1.5941976644461997
FICO,0.002467823957966703,0.015920532868915434,0.42810982875899967,812.556431024934,28.090833712615538,813.9865855548879,60.36508134678531,868.738098450165,756.3747635997029,214302.7149321267,11.07640151948625,0.008389975186800843
FIS,-5.356787590986195e-05,0.020350253824876006,-0.1646610232450021,55.690230072965086,2.6342302849567627,55.7109433916677,49.02398602050006,60.958690642878615,50.421769503051564,5394882.352941177,-1.9227004694741232,-0.878130572734111
FITB,0.00017266554801996547,0.025369412207716293,-0.13895670121412262,26.62185370702729,1.5129352420980964,26.665705967289917,50.839265150760475,29.647724191223485,23.595983222831098,6803426.69683258,-2.2018391064453406,-0.26525279293351467
FOX,-0.0006371604430886893,0.014204514767190382,0.06832823205926265,29.7211322315498,0.7730004697405143,29.681451562083815,47.80251745713626,31.26713317103083,28.175131292068773,1264861.9909502263,-2.1506789656579834,-0.5453303750958939
FOXA,-0.0006628964123616554,0.014500580351246944,0.0775572341945509,32.082141984102414,0.8261686137125734,32.03734700325194,47.68661411843448,33.734479211527564,30.429804756677267,3793689.1402714932,-2.2098173440403994,-0.514986520278574
FRT,-7.486034094419281e-05,0.01501509013795561,-0.04148208590414388,93.47079530603745,3.1468682890176836,93.50327891697532,50.09305975695928,99.76453188407282,87.17705872800208,567945.2488687782,-1.0543099168883845,-0.5541094122713144
FTNT,0.0002201302084983007,0.025023242402305752,0.2957748282183717,62.68334516695002,3.2919608789836543,62.65733646170882,53.12181411968013,69.26726692491734,56.09942340898271,5813461.538461538,-0.9242805415190214,1.193642436759707
FTV,0.00040081791459512466,0.014080203083793347,0.09860349269376043,69.89256523788245,1.9421207137102274,69.89129497219074,53.21806932671954,73.7768066653029,66.008323810462,2001009.9547511311,-0.9751087098293288,0.8506242367829541
GD,0.0006351215286854031,0.011141247245640837,-0.07292507273330451,221.28046104005378,4.8009618969929635,221.58173010156312,53.47187861966063,230.8823848340397,211.67853724606786,1152052.4886877828,0.9000925084762629,-0.22278674241814075
GE,0.002088242895429191,0.014569236852738749,0.6136707131658038,82.6976953986903,2.176865815225104,82.65889667939982,58.791445823836646,87.0514270291405,78.34396376824009,6745095.212669684,0.45157796083636753,4.385075559502696
GEHC,0.0006461741094066635,0.017552832786923888,0.32950016797727816,73.940753321698,2.6360316765977045,73.84586396933177,50.320640880371236,79.2128166748934,68.66868996850258,2746324.4343891405,-0.7388902947658774,1.17557078410857
GEN,0.0005777532616465911,0.01906545561529829,-0.11512752869293953,18.368143041676884,0.92780681829004,18.404842675723554,51.24153326787054,20.223756678256965,16.512529405096807,4100597.285067873,-2.0723813390072974,0.24011269968404578
GILD,-0.00010030801005656863,0.012383630538242771,-0.06294382886317655,76.42181231353437,1.8010865865432588,76.46803818836902,49.47471304448686,80.02398548662089,72.81963914044785,5715808.597285068,-1.5969124747204453,-0.4530123863640746
GIS,-0.0005641677524380767,0.01121387932723333,-0.08873763503525745,73.00768945271074,2.0337888274918674,73.07126171111823,46.447383040003544,77.07526710769446,68.940111797727,3860020.814479638,-1.8932218538183327,-1.3085494695811322
GL,5.8247426979562025e-05,0.011693527000931158,-0.05319333271435426,111.71517207403168,2.280975121659156,111.79273678743945,51.87987813234197,116.27712231734999,107.15322183071338,526319.9095022625,-0.7682222331125645,-0.22674677564968124
GLW,-0.0004656566261396407,0.013442294786613344,-0.005224256223916587,31.03850071649566,0.9432010189769883,31.025903836772326,45.66273690715461,32.92490275444963,29.15209867854168,4148284.6153846155,-2.3974503997164693,-0.9208967213791557
GM,-0.0004514093080733234,0.020582587006044765,0.018878130312754562,34.26516346075596,1.7329814640280798,34.27954789989225,48.897255653936675,37.73112638881212,30.7992005326998,15399441.176470589,-2.471992069631649,-0.26359618559064674
GOOG,0.0019370811838269814,0.01737909209829068,0.3675734575647083,120.10674676909527,4.39470122144778,120.02194141167926,55.68765497046931,128.89614921199083,111.31734432619969,24576562.443438914,-0.10319081200140766,3.1627617782874644
GOOGL,0.0019136042130660337,0.017264746444773837,0.36735761385082766,119.32697759775016,4.3366749331721675,119.2466997937567,55.78818240019142,128.00032746409448,110.6536277314058,31393402.26244344,-0.351805707805819,3.317096961173295
GPC,-0.0008316180693817281,0.01599756708357131,-0.07932927595162927,153.18162760554756,4.648769414340196,153.21871933046913,47.938302333567634,162.47916643422795,143.88408877686717,1013436.6515837105,-0.6455548069023032,-1.8175716639289936
GPN,0.0006834163359672337,0.01929539303390544,0.12010401655619944,110.19179839052227,4.336535543119072,110.20103278500173,52.558921245871176,118.8648694767604,101.51872730428411,2008451.5837104071,-0.2780323501375068,0.6468019425620333
GRMN,0.001443459541739975,0.012855439012552308,0.15165762324449067,102.38176420853328,2.4242688335014777,102.48507210524703,56.75917719480791,107.23030187553624,97.53322654153034,773713.1221719458,0.04335927378447832,2.063350323049757
GS,0.00039198756500341824,0.014933141554551109,-0.022239750082863274,322.80431520856166,11.932806052534893,323.1592719740194,51.72451460297282,346.66992731363143,298.9387031034919,2234846.153846154,2.463357140338481,-1.2255146036364053
GWW,0.0011009895568648807,0.013715720527018438,0.3028094325600301,700.2559548034208,23.369020089601186,700.4025303796001,54.728799971534315,746.9939949826231,653.5179146242184,266656.5610859729,8.55163026334923,-1.4220792888072546
HAL,-3.4312634880354065e-05,0.02279012249810777,-0.03140291256690263,35.84625469627783,1.708038121221442,35.78633964541178,49.96958704241259,39.262330938720716,32.43017845383495,8137961.990950226,-2.0960557785060714,-0.18226246014002143
HAS,-0.00021514302052593398,0.022078124223348036,-0.04389678221449091,55.468523286730274,2.8772037272489372,55.47506641417542,50.1275029362289,61.222930741228154,49.7141158322324,1804808.14479638,-1.6127975446208707,-0.56330072651277
HBAN,-0.00031772342840505303,0.02398893356503776,-0.1788881075478661,10.958839897944017,0.6100180894011347,10.971887883047744,50.61961324994339,12.178876076746288,9.738803719141748,16202348.86877828,-2.9655866816795013,-0.41031715675744396
HCA,0.00031503642401557535,0.013702059094293718,0.09119728511437945,261.77358080603597,8.352114734626628,261.91726058349025,51.1163133322715,278.47781027528924,245.06935133678274,1296768.325791855,1.600339569077763,-0.6347943262683975
HD,0.0005215269978246197,0.013138546687439655,-0.014722543678291497,297.26540788791476,8.585881007039871,297.68496362557244,53.06591933998675,314.43716990199454,280.09364587383504,3726136.1990950224,1.992080947612822,-0.6277159381108192
HES,0.0001663075105767556,0.020031237224102175,0.06852685018972625,141.75594907044285,5.822041530419955,141.54078440740932,51.03604884186226,153.40003213128279,130.11186600960295,2324972.3981900453,-0.10688753822925505,-0.27471014747074274
HIG,0.0003086356704842579,0.01363676139048338,-0.023512130260837177,71.18008893848724,1.608817699713411,71.24187455307023,53.71267395233653,74.39772433791407,67.96245353906042,1727782.8054298642,-1.119317525717198,0.5047473907046007
HII,0.0009672789560338775,0.013683172782104847,-0.027654976850222033,212.55255352727966,6.278884771465152,212.92834073941063,53.3499469176759,225.11032307021,199.99478398434937,309076.01809954754,1.070760749188793,0.04099572590095162
HLT,0.0010221143365352788,0.01389249948896803,0.20815501246430848,148.0155772282527,3.9866064135172232,148.01910541073093,54.94498168581952,155.98879005528713,140.04236440121826,1674136.1990950226,0.5035115880488666,1.4258655694251157
HOLX,-0.0006298857902214604,0.01213989273952573,0.00906350858899336,77.00937405754539,1.8654000918673106,76.94386501155265,45.14353595127539,80.74017424128,73.27857387381076,1630329.8642533936,-1.7625694890198043,-1.3340107237223755
HON,0.00029782307127505146,0.010969951998216938,-0.08379567759971189,189.92512017159441,4.31361283827421,190.1842418888019,52.05052880044223,198.5523458481428,181.297894495046,2723300.0,0.2553957236285745,-0.4976785836152866
HPE,0.0003947506562764025,0.01845452223102293,0.018400866216059034,15.68542443745816,0.5697713770050035,15.692584008334627,49.22892340053266,16.82496719146817,14.545881683448153,11617080.995475113,-2.3966058376685764,0.4115340881500718
HPQ,0.00024401950086052254,0.015408292280850869,0.11964616165177328,28.529885021629735,0.9162188854608284,28.535924607842798,51.26891902360243,30.362322792551396,26.69744725070808,7542863.348416289,-1.8626662156014397,0.8296119761921945
HRL,-0.0013626860163779226,0.014041357299451015,-0.15654717320663855,37.67926691236539,1.1228730190733942,37.66787659700309,45.07621514497897,39.92501295051218,35.4335208742186,2507226.2443438913,-2.7116583690843292,-2.131470635613877
HSIC,-0.0006232196724903433,0.014069272138558202,-0.04541767947915374,76.75550996829303,2.4446091653366406,76.75790737560625,46.59755057933024,81.6447282989663,71.86629163761974,948185.9728506787,-1.6780021323514902,-1.3362283590544555
HST,0.0006232932286110706,0.01751950045505927,0.07039821200426621,15.970385153441049,0.5746822714626408,15.971600759081914,51.38873007232361,17.11974969636633,14.821020610515765,6991385.520361991,-1.9732684408063368,0.9640524902855981
HSY,-0.0009984229931096326,0.010249709925775017,0.012694592942321755,224.75342028173387,6.265551266265426,224.67838870540268,44.87619065309106,237.28452281426473,212.222317749203,1237759.7285067872,0.19293262771659797,-2.389534370574206
HUBB,0.0015604679966153823,0.0180879717031685,0.2506539326703718,281.16477412343204,11.288292848195779,281.46132182991784,57.28168209615185,303.74135981982363,258.5881884270405,485323.7194570136,2.9729272622494003,1.3273994295151972
HUM,-0.0002354743314159678,0.016993608561135964,-0.01830705331089092,487.72831339886466,15.715058197890677,487.47287765473806,49.314822536246716,519.158429794646,456.29819700308326,1199596.8325791855,4.381610463547331,-2.919801212657998
HWM,0.001359891094922785,0.014151346531536727,0.19774256981954544,45.67638845717026,1.390962044903249,45.722549719795325,55.74835720154379,48.45831254697676,42.89446436736376,2726621.2669683257,-0.790696255091578,2.3030772253609384
IBM,0.0009999274080320472,0.009569340855048066,0.012453948391057245,132.02811693332492,3.5290474053504406,132.23895211058544,56.70299968391411,139.08621174402583,124.97002212262406,4373729.411764706,0.06252453028133649,1.313028988726765
ICE,0.0008721908984362632,0.011682579250300123,0.0788534084078366,108.3401403780976,2.5439898334410245,108.40510813667485,53.94843333242594,113.42812004497965,103.25216071121557,2553585.972850679,-0.3515222317287519,1.0690664537985703
IDXX,0.0006731285397756128,0.018504635466214787,0.1879075402257039,478.9941125147663,19.113565976087177,479.20600936965354,51.76924121478386,517.2212444669407,440.7669805625919,449785.9728506787,5.20863993226666,-1.440126961588065
IEX,-7.46683202178552e-05,0.012604173020641403,-0.07126519979242292,210.51198292958068,4.951229408592616,210.62586291550107,48.21298276645935,220.41444174676596,200.60952411239546,479892.76018099545,0.29565474219804716,-1.4828485832840608
IFF,-0.00034801270893241465,0.021651356793785822,-0.23904037946109605,78.46536379852985,4.416781701851543,78.49652818910396,50.60665482802366,87.29892720223295,69.63180039482677,2061622.6244343892,-1.483127787862567,-1.304581386066215
ILMN,-0.0015808948061595113,0.028692362180513117,-0.14256849351597647,177.557276098329,9.836642643124751,177.60435977347535,42.956693474348555,197.23056138457855,157.88399081207953,1771103.6199095023,-0.6083785718211273,-3.7416464427265392
INCY,-0.0009793698804541951,0.015578690268200605,-0.1953124629974564,65.50018109800588,2.1465505625110324,65.50749864889941,43.62565733555975,69.79328222302796,61.20707997298383,1774087.3303167422,-2.3256484997475897,-2.4250083818993895
INTU,0.001994995516641716,0.017335261507873664,0.24932187199812894,471.20847526999086,17.347491881739828,471.754023979504,57.629549182431084,505.9034590334705,436.5134915065112,1572061.9909502263,5.736074925985925,0.6391129859954426
INVH,0.00038212901652740167,0.014163429044458562,0.1520687662332281,31.963678553309375,0.8957305283543865,31.95435107695553,52.58313753668839,33.75513961001815,30.172217496600602,2911529.864253394,-1.5041051063496609,1.1260982557746875
IP,6.446465692105614e-07,0.015583194683639666,-0.00407876041107607,32.6301792282864,1.1271363299211423,32.63319422543191,49.102762385090976,34.88445188812868,30.375906568444115,3069092.3076923075,-1.9958076993702802,-0.1599897336436996
IPG,-0.0003040035861820603,0.017925385944578865,0.0232172517540148,33.22995884494005,1.2748167181133565,33.230789164225065,48.275265411267725,35.779592281166764,30.680325408713333,4201776.470588235,-2.1202777920720313,-0.4267008314051634
IQV,0.00011293947839168492,0.015955695482903712,0.017027695976570334,207.6280599855909,7.82080962049815,207.6356910814718,51.7752161654748,223.26967922658721,191.98644074459463,1128311.7647058824,0.8282313424429847,-0.667999427141185
IR,0.0014751262030428302,0.015601132460934641,0.1993772401161434,62.24139415401499,1.977040666468617,62.29992822753042,57.43902438673321,66.19547548695223,58.287312821077755,2451296.8325791857,-0.4112309438882959,2.517410548762584
IRM,0.0014803624401521186,0.013639765147785228,0.20326907975808697,55.74635530647289,1.5774601692660957,55.782875726218485,57.04194085508271,58.901275645005086,52.5914349679407,1439143.438914027,-0.4956842226664239,2.5263578289490933
ISRG,0.0016008693503637387,0.01770145886458159,0.10857358678327571,289.5853376845968,12.438854524530363,290.1645058879366,55.4048857991106,314.46304673365756,264.7076286355361,1724386.4253393665,2.8366915952780385,0.5950096572634
IT,0.0012592352835179789,0.01633363035201692,0.04651550316118255,346.19523726473386,12.959056751024756,346.9152959298726,55.62305123481759,372.11335076678336,320.2771237626843,485912.66968325793,3.4253016925986084,-0.05753995682006428
ITW,0.0005818522039914874,0.012302890372350165,0.09357207802371134,232.83214831460117,5.783216532924054,232.9203895173237,53.36382752380898,244.39858138044926,221.26571524875305,1067419.0045248868,1.292785143510734,0.12313767710937956
IVZ,8.031636723168105e-05,0.01965475807743565,-0.11371143248231633,15.066656601878494,0.7115553933278443,15.09282607516443,49.19512391390748,16.489767388534183,13.643545815222804,4738157.013574661,-2.4066331230872287,-0.3678254080968634
J,0.00039444197135824047,0.014192151764120474,0.03281964693839772,123.30885797906245,2.894860365764122,123.23680343752183,52.371272593819434,129.09857871059071,117.51913724753422,671742.5339366515,-0.37327563014276804,0.21357545845285758
JBHT,0.00033551811074994387,0.01562864249559813,0.06511284646756606,180.92218772922706,6.162494047835281,180.91177367288952,51.23815888586443,193.24717582489762,168.59719963355647,738829.4117647059,0.491747309125533,-0.290248501923411
JBL,0.0021691452349209936,0.02360331932799463,0.5606432539415881,101.35419615088185,5.091593207606082,101.18544091303825,55.73653383702456,111.53738256609401,91.1710097356697,1483139.819004525,0.8165880655798002,3.358222432955393
JCI,-0.00034429767242189516,0.016251106632319857,-0.07812697551091831,58.49233060005384,2.1005161528525407,58.508565563669464,48.492695912598656,62.693362905758924,54.291298294348756,4377252.94117647,-1.8889125939069946,-0.8329024000289903
JKHY,4.85649701209718e-06,0.016448263414590082,-0.10340158841411105,155.51120283952486,5.394958423387431,155.66408838349,51.00691120099416,166.30111968629973,144.72128599275,607175.5656108598,-0.167595702605758,-0.9264901311925368
JNJ,1.861979741675506e-05,0.01040221531788644,-0.09256107457296789,154.88007198466076,3.741049883599218,155.0626352481328,48.04893689731215,162.3621717518592,147.39797221746232,11631174.660633484,-0.8320968717181939,-0.9404063699937807
JNPR,-2.4318049861585496e-05,0.014801206662781893,-0.08218916909641555,28.8997144618545,0.9503633734361221,28.936260928797108,50.445007786579914,30.800441208726745,26.998987714982256,3616718.5520361993,-2.089498032042763,-0.1572644164862236
JPM,0.0009861416563713558,0.013250068059133409,0.09268425588936438,139.933966711168,4.001232067001778,140.06147951970874,56.66629182694855,147.93643084517157,131.93150257716445,10852000.904977376,0.050559805689120496,1.5648918869706734
K,-0.00039310414264882724,0.010868662599562252,-0.10208350233684568,57.73446341121898,1.3634100773690065,57.794728380241324,47.475359183795184,60.461283565957,55.00764325648097,2595053.959276018,-1.9845429442473907,-1.0104019842802674
KDP,-0.00015416594987785107,0.011554580735312712,-0.06448161588084063,32.13248185809382,0.7858215418250248,32.152962727373286,51.186059706646574,33.70412494174386,30.560838774443766,8737096.832579186,-2.2002608215090245,0.08446556712546845
KEYS,-0.0004785231742753922,0.018620429712580162,-0.1306242904228621,150.44502418023248,6.639704026990213,150.6047814016627,48.999125546602905,163.7244322342129,137.16561612625205,1323878.2805429865,-0.44681266103740774,-1.6695742981004664
KHC,-0.0001407657143893184,0.01009991473048273,-0.0950886105387318,35.03611421311783,0.850166320896157,35.08608107777049,49.00640355294205,36.73644685491014,33.33578157132551,7429829.864253393,-2.2817785315743806,-0.3524243813208475
KIM,0.0002843365626637051,0.017369025963735716,-0.07747045212121355,18.34784265693676,0.6844534495414772,18.37602984280505,49.703734805173674,19.716749556019717,16.978935757853804,4778293.212669684,-2.2365530180680357,-0.020766256466990585
KLAC,0.001919486538999433,0.020977815078515583,0.2295859755009444,444.6998510576481,17.967397759979235,445.0149938314913,54.254907047391356,480.63464657760665,408.76505553768965,992554.298642534,5.234080516697233,0.0363698632247327
KMB,-9.615407781390578e-05,0.009354563139679086,-0.03932987052795319,126.01558828684719,2.658567121806101,126.08468719646193,49.242039639393916,131.3327225304594,120.69845404323499,1707568.778280543,-0.7954977323313027,-0.7010141521507487
KMI,9.720826772495856e-05,0.01094966098040523,-0.012521939728346884,16.13013626691263,0.3498370594391686,16.13487249714395,50.2331866529346,16.829810385790967,15.430462148034293,13102668.325791854,-2.4963503632286956,0.44936565090448477
